episode_id,step,scenario,country,time_zone,local_hour,daypart,attempts,local_time_sin,local_time_cos,baseline_approval_rate,approval_drop,approval_slope,p95_latency_ms,latency_slope,provider_error_rate,provider_timeout_rate,provider_failure_slope,rejected_rate,issuer_decline_rate,auth_3ds_failure_rate,fraud_screening_failure_rate,data_quality_failure_rate,provider_config_failure_rate,hard_decline_share,retry_attempt_rate,already_degraded,will_degrade_within_15m
1367,4,NORMAL,CO,America/Bogota,20,EVENING,48,-0.843391,0.5373,0.875212,0.114175,-0.079718,532.615,-9.4142,0.0,0.0,0.0,0.020833,0.145833,0.0,0.020833,0.020833,0.0,0.2,0.068198,0,0
1367,5,NORMAL,CO,America/Bogota,20,EVENING,110,-0.83147,0.55557,0.875212,0.030883,0.002966,575.817,22.6043,0.009091,0.0,0.004545,0.009091,0.1,0.0,0.0,0.009091,0.0,0.142857,0.092435,0,0
1367,6,NORMAL,CO,America/Bogota,20,EVENING,109,-0.819152,0.573576,0.875212,0.0,0.057264,512.584,-10.0157,0.009174,0.009174,0.009174,0.0,0.036697,0.0,0.018349,0.018349,0.0,0.222222,0.109519,0,0
1367,7,NORMAL,CO,America/Bogota,20,EVENING,70,-0.806445,0.59131,0.875212,0.0,0.03774,538.031,-18.8927,0.0,0.0,-0.004545,0.0,0.014286,0.0,0.0,0.014286,0.0,0.5,0.067485,0,0
1367,8,NORMAL,CO,America/Bogota,20,EVENING,152,-0.793353,0.608761,0.875212,0.0,0.012874,526.399,6.9074,0.006579,0.0,-0.005885,0.0,0.065789,0.006579,0.0,0.006579,0.0,0.076923,0.104357,0,0
1367,9,NORMAL,CO,America/Bogota,20,EVENING,80,-0.779884,0.625923,0.875212,0.046451,-0.045524,507.365,-15.3332,0.0375,0.0,0.01875,0.0125,0.075,0.0,0.0,0.0125,0.0,0.181818,0.087934,0,0
1367,10,NORMAL,CO,America/Bogota,20,EVENING,146,-0.766044,0.642788,0.875212,0.008469,-0.017286,480.347,-23.0259,0.0,0.0,-0.003289,0.0,0.082192,0.0,0.0,0.020548,0.0,0.2,0.096071,0,0
1367,11,NORMAL,CO,America/Bogota,20,EVENING,111,-0.75184,0.659346,0.875212,0.051717,-0.002633,443.287,-32.0392,0.036036,0.027027,0.012782,0.009009,0.09009,0.0,0.0,0.0,0.0,0.066667,0.089718,0,0
1367,12,NORMAL,CO,America/Bogota,20,EVENING,61,-0.737277,0.67559,0.875212,0.0,0.014815,489.961,4.807,0.0,0.0,0.0,0.0,0.04918,0.0,0.0,0.016393,0.0,0.25,0.092682,0,0
1367,13,NORMAL,CO,America/Bogota,20,EVENING,205,-0.722364,0.691513,0.875212,0.010121,0.020798,538.671,47.6924,0.014634,0.004878,-0.021775,0.0,0.082927,0.0,0.0,0.009756,0.0,0.090909,0.07497,0,0
1367,14,NORMAL,CO,America/Bogota,21,EVENING,120,-0.707107,0.707107,0.875212,0.0,-0.002157,440.333,-24.8137,0.008333,0.0,0.004167,0.0,0.041667,0.0,0.0,0.008333,0.0,0.142857,0.071769,0,0
1367,15,NORMAL,CO,America/Bogota,21,EVENING,124,-0.691513,0.722364,0.875212,0.0,0.014435,522.599,-8.0365,0.0,0.0,-0.009756,0.0,0.048387,0.008065,0.008065,0.008065,0.0,0.111111,0.050234,0,0
1367,16,NORMAL,CO,America/Bogota,21,EVENING,33,-0.67559,0.737277,0.875212,0.0,0.02446,477.949,18.8078,0.030303,0.030303,0.026136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073685,0,0
1367,17,NORMAL,CO,America/Bogota,21,EVENING,49,-0.659346,0.75184,0.875212,0.0,0.004861,517.401,-2.5989,0.0,0.0,0.0,0.0,0.040816,0.0,0.020408,0.0,0.0,0.0,0.053418,0,0
1368,0,MERCHANT_DATA_QUALITY_DEGRADATION,PE,America/Lima,2,NIGHT,28,0.59131,0.806445,0.850576,0.01202,0.0,684.527,0.0,0.035714,0.0,0.0,0.035714,0.035714,0.0,0.0,0.0,0.0,0.333333,0.110605,0,0
1368,1,MERCHANT_DATA_QUALITY_DEGRADATION,PE,America/Lima,2,NIGHT,49,0.608761,0.793353,0.850576,0.0,0.0,786.211,0.0,0.0,0.0,0.0,0.0,0.040816,0.0,0.0,0.0,0.0,0.0,0.085803,0,0
1368,2,MERCHANT_DATA_QUALITY_DEGRADATION,PE,America/Lima,2,NIGHT,105,0.625923,0.779884,0.850576,0.031098,-0.009539,774.639,45.0561,0.009524,0.0,-0.013095,0.0,0.057143,0.0,0.019048,0.028571,0.0,0.25,0.096695,0,0
1368,3,MERCHANT_DATA_QUALITY_DEGRADATION,PE,America/Lima,2,NIGHT,51,0.642788,0.766044,0.850576,0.0,-0.004827,783.383,-1.4139,0.0,0.0,0.0,0.0,0.039216,0.0,0.0,0.058824,0.0,0.6,0.049386,0,0
1368,4,MERCHANT_DATA_QUALITY_DEGRADATION,PE,America/Lima,2,NIGHT,37,0.659346,0.75184,0.850576,0.05884,-0.013871,786.547,5.954,0.0,0.0,-0.004762,0.0,0.081081,0.027027,0.027027,0.0,0.0,0.0,0.08586,0,0
1368,5,MERCHANT_DATA_QUALITY_DEGRADATION,PE,America/Lima,2,NIGHT,30,0.67559,0.737277,0.850576,0.008486,-0.009682,755.398,-13.9926,0.0,0.0,0.0,0.0,0.033333,0.0,0.033333,0.033333,0.0,0.333333,0.098906,0,1
1368,8,MERCHANT_DATA_QUALITY_DEGRADATION,PE,America/Lima,3,NIGHT,52,0.722364,0.691513,0.850576,0.07883,0.055447,789.545,24.3302,0.038462,0.019231,0.028846,0.0,0.076923,0.0,0.0,0.057692,0.0,0.333333,0.194144,0,0
1368,17,MERCHANT_DATA_QUALITY_DEGRADATION,PE,America/Lima,3,NIGHT,15,0.843391,0.5373,0.850576,0.097963,0.042794,831.579,39.214,0.0,0.0,0.0,0.0,0.133333,0.0,0.0,0.066667,0.0,0.333333,0.454236,0,0
1369,0,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,14,AFTERNOON,140,-0.608761,-0.793353,0.922655,0.010306,0.0,631.825,0.0,0.014286,0.007143,0.0,0.0,0.057143,0.0,0.0,0.007143,0.0,0.090909,0.088777,0,0
1369,1,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,14,AFTERNOON,184,-0.625923,-0.779884,0.922655,0.0,0.0,513.803,0.0,0.005435,0.0,0.0,0.005435,0.054348,0.0,0.005435,0.0,0.0,0.076923,0.027253,0,0
1369,2,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,14,AFTERNOON,160,-0.642788,-0.766044,0.922655,0.043286,-0.01649,608.273,-11.7761,0.0,0.0,-0.010714,0.0,0.0625,0.0125,0.00625,0.025,0.0,0.235294,0.060421,0,0
1369,3,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,14,AFTERNOON,156,-0.659346,-0.75184,0.922655,0.019156,-0.02673,565.667,25.9321,0.025641,0.00641,0.013308,0.012821,0.044872,0.0,0.0,0.025641,0.0,0.352941,0.059536,0,0
1369,4,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,14,AFTERNOON,171,-0.67559,-0.737277,0.922655,0.0,0.027808,548.774,-29.7492,0.011696,0.0,0.005848,0.011696,0.040936,0.011696,0.005848,0.005848,0.0,0.2,0.092727,0,0
1369,5,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,14,AFTERNOON,155,-0.691513,-0.722364,0.922655,0.0,0.012825,564.041,-0.8127,0.0,0.0,-0.016026,0.0,0.051613,0.0,0.006452,0.025806,0.0,0.307692,0.064559,0,0
1369,6,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,15,AFTERNOON,123,-0.707107,-0.707107,0.922655,0.0,0.01503,537.537,-5.6188,0.0,0.0,-0.005848,0.0,0.03252,0.0,0.0,0.01626,0.0,0.333333,0.059787,0,0
1369,7,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,15,AFTERNOON,145,-0.722364,-0.691513,0.922655,0.0,0.002982,620.621,28.2899,0.013793,0.006897,0.010345,0.013793,0.041379,0.0,0.0,0.02069,0.0,0.384615,0.109458,0,0
1369,8,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,15,AFTERNOON,124,-0.737277,-0.67559,0.922655,0.068156,-0.055273,505.561,-15.9881,0.024194,0.016129,0.020161,0.0,0.096774,0.016129,0.0,0.016129,0.0,0.105263,0.10441,0,0
1369,9,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,15,AFTERNOON,172,-0.75184,-0.659346,0.922655,0.046161,-0.02931,715.158,47.2682,0.040698,0.034884,0.027446,0.005814,0.05814,0.0,0.0,0.017442,0.0,0.190476,0.135546,0,1
1369,10,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,15,AFTERNOON,118,-0.766044,-0.642788,0.922655,0.065311,0.001423,1284.644,389.5417,0.025424,0.025424,0.005262,0.0,0.059322,0.008475,0.008475,0.042373,0.0,0.277778,0.177826,0,1
1369,11,PROVIDER_LATENCY_DEGRADATION,ES,Europe/Madrid,15,AFTERNOON,153,-0.779884,-0.625923,0.922655,0.059259,-0.006549,1587.793,436.3177,0.084967,0.084967,0.047177,0.0,0.039216,0.006536,0.0,0.019608,0.0,0.115385,0.170362,0,1
1370,0,PROVIDER_TIMEOUT_DEGRADATION,BR,America/Sao_Paulo,10,MORNING,89,0.402747,-0.915311,0.918041,0.0,0.0,681.628,0.0,0.0,0.0,0.0,0.0,0.033708,0.0,0.0,0.0,0.0,0.0,0.093252,0,0
1370,1,PROVIDER_TIMEOUT_DEGRADATION,BR,America/Sao_Paulo,10,MORNING,104,0.382683,-0.92388,0.918041,0.069724,0.0,578.582,0.0,0.009615,0.0,0.0,0.009615,0.067308,0.009615,0.019231,0.038462,0.0,0.3125,0.088192,0,0
1370,2,PROVIDER_TIMEOUT_DEGRADATION,BR,America/Sao_Paulo,10,MORNING,107,0.362438,-0.932008,0.918041,0.0,-0.013352,604.48,-38.5742,0.0,0.0,0.0,0.009346,0.028037,0.009346,0.0,0.009346,0.0,0.333333,0.082112,0,0
1370,3,PROVIDER_TIMEOUT_DEGRADATION,BR,America/Sao_Paulo,10,MORNING,146,0.34202,-0.939693,0.918041,0.0,0.034869,563.707,-7.4378,0.006849,0.0,-0.001383,0.006849,0.034247,0.0,0.0,0.027397,0.0,0.454545,0.083759,0,0
1370,4,PROVIDER_TIMEOUT_DEGRADATION,BR,America/Sao_Paulo,10,MORNING,92,0.321439,-0.94693,0.918041,0.0,-0.000139,567.584,-18.4477,0.01087,0.01087,0.01087,0.0,0.0,0.021739,0.0,0.01087,0.0,0.25,0.103533,0,0
1370,5,PROVIDER_TIMEOUT_DEGRADATION,BR,America/Sao_Paulo,10,MORNING,115,0.300706,-0.953717,0.918041,0.032034,-0.016024,592.1,14.1967,0.0,0.0,-0.003425,0.017391,0.086957,0.017391,0.0,0.008696,0.0,0.2,0.083624,0,0
1370,6,PROVIDER_TIMEOUT_DEGRADATION,BR,America/Sao_Paulo,10,MORNING,117,0.279829,-0.96005,0.918041,0.085612,-0.058453,922.37,177.3931,0.076923,0.076923,0.066054,0.008547,0.059829,0.008547,0.0,0.008547,0.0,0.105263,0.158714,0,1
1370,7,PROVIDER_TIMEOUT_DEGRADATION,BR,America/Sao_Paulo,11,MORNING,95,0.258819,-0.965926,0.918041,0.077107,-0.022536,971.405,189.6523,0.073684,0.073684,0.073684,0.0,0.042105,0.0,0.010526,0.021053,0.0,0.142857,0.160432,0,1
1370,8,PROVIDER_TIMEOUT_DEGRADATION,BR,America/Sao_Paulo,11,MORNING,175,0.237686,-0.971342,0.918041,0.105617,-0.010003,1432.723,255.1765,0.12,0.12,0.043077,0.005714,0.045714,0.0,0.005714,0.017143,0.0,0.117647,0.215097,0,1
1370,9,PROVIDER_TIMEOUT_DEGRADATION,BR,America/Sao_Paulo,11,MORNING,93,0.21644,-0.976296,0.918041,0.111855,-0.017374,1312.828,170.7117,0.150538,0.150538,0.076853,0.0,0.021505,0.0,0.010753,0.0,0.0,0.0,0.209388,0,0
1371,0,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,0,NIGHT,121,0.21644,0.976296,0.916603,0.043211,0.0,660.604,0.0,0.024793,0.008264,0.0,0.008264,0.099174,0.0,0.0,0.0,0.0,0.0625,0.08645,0,0
1371,1,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,0,NIGHT,58,0.237686,0.971342,0.916603,0.01422,0.0,629.484,0.0,0.0,0.0,0.0,0.0,0.068966,0.0,0.017241,0.017241,0.0,0.166667,0.064775,0,0
1371,2,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,23,0.258819,0.965926,0.916603,0.048065,-0.002427,701.781,20.5887,0.0,0.0,-0.016529,0.0,0.086957,0.0,0.0,0.043478,0.0,0.333333,0.061257,0,0
1371,4,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,68,0.300706,0.953717,0.916603,0.0,0.062845,659.2,-21.2909,0.0,0.0,0.0,0.0,0.014706,0.0,0.0,0.0,0.0,0.0,0.103309,0,0
1371,5,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,32,0.321439,0.94693,0.916603,0.0,0.078757,636.817,-39.6976,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.5,0.110124,0,0
1371,6,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,50,0.34202,0.939693,0.916603,0.0,-0.036143,803.918,72.3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1.0,0.093358,0,0
1371,7,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,129,0.362438,0.932008,0.916603,0.0,-0.009505,686.953,25.0682,0.007752,0.007752,0.007752,0.0,0.03876,0.0,0.007752,0.023256,0.0,0.3,0.117289,0,0
1371,8,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,15,0.382683,0.92388,0.916603,0.0,0.010277,693.238,-55.3399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,1.0,0.084321,0,0
1371,9,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,70,0.402747,0.915311,0.916603,0.064279,-0.038533,660.387,-13.2834,0.014286,0.014286,0.006534,0.014286,0.114286,0.0,0.0,0.014286,0.0,0.181818,0.11951,0,0
1371,10,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,140,0.422618,0.906308,0.916603,0.006723,-0.016308,717.569,12.1653,0.014286,0.0,0.007143,0.0,0.064286,0.0,0.007143,0.007143,0.0,0.076923,0.098549,0,0
1371,11,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,41,0.442289,0.896873,0.916603,0.0,0.037674,697.596,18.6045,0.02439,0.02439,0.010105,0.02439,0.02439,0.0,0.0,0.0,0.0,0.333333,0.095629,0,0
1371,12,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,86,0.461749,0.887011,0.916603,0.0,0.016412,669.572,-23.9984,0.011628,0.0,-0.001329,0.0,0.034884,0.011628,0.011628,0.0,0.0,0.0,0.105461,0,1
1371,13,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,1,NIGHT,15,0.480989,0.876727,0.916603,0.0,0.006917,708.409,5.4068,0.0,0.0,-0.02439,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.094786,0,1
1371,14,PROVIDER_CONFIGURATION_FAILURE,ES,Europe/Madrid,2,NIGHT,26,0.5,0.866025,0.916603,0.045016,-0.035558,760.293,45.3606,0.0,0.0,-0.005814,0.0,0.076923,0.0,0.038462,0.0,0.0,0.0,0.10827,0,1
1372,0,RECOVERY,ES,Europe/Madrid,13,AFTERNOON,137,-0.480989,-0.876727,0.940262,0.033643,0.0,561.48,0.0,0.0,0.0,0.0,0.007299,0.087591,0.0,0.0,0.029197,0.0,0.294118,0.394038,0,0
1372,1,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,183,-0.5,-0.866025,0.940262,0.0,0.0,504.746,0.0,0.005464,0.0,0.0,0.0,0.021858,0.005464,0.0,0.010929,0.0,0.25,0.31049,0,0
1372,2,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,152,-0.518773,-0.854912,0.940262,0.0,0.033057,558.208,-1.6357,0.0,0.0,0.0,0.006579,0.072368,0.0,0.0,0.0,0.0,0.083333,0.238547,0,0
1372,3,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,160,-0.5373,-0.843391,0.940262,0.028718,-0.039118,609.876,52.5649,0.00625,0.0,0.000393,0.0,0.05625,0.00625,0.01875,0.01875,0.0,0.176471,0.142127,0,0
1372,4,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,176,-0.55557,-0.83147,0.940262,0.023189,-0.02783,526.29,-15.9594,0.0,0.0,0.0,0.005682,0.073864,0.011364,0.005682,0.022727,0.0,0.238095,0.058378,0,0
1372,5,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,193,-0.573576,-0.819152,0.940262,0.01297,0.007874,573.175,-18.3503,0.0,0.0,-0.003125,0.010363,0.041451,0.0,0.0,0.025907,0.0,0.466667,0.095866,0,0
1372,6,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,162,-0.59131,-0.806445,0.940262,0.0,0.018585,521.459,-2.4154,0.006173,0.0,0.003086,0.0,0.037037,0.006173,0.0,0.018519,0.0,0.272727,0.112422,0,0
1372,7,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,156,-0.608761,-0.793353,0.940262,0.021582,-0.004306,489.597,-41.789,0.00641,0.0,0.003205,0.00641,0.044872,0.00641,0.00641,0.025641,0.0,0.333333,0.08934,0,0
1372,8,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,198,-0.625923,-0.779884,0.940262,0.0137,-0.013841,542.078,10.3097,0.005051,0.0,-0.000561,0.0,0.050505,0.005051,0.005051,0.035354,0.0,0.35,0.096716,0,0
1372,9,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,159,-0.642788,-0.766044,0.940262,0.000332,0.010625,519.538,14.9702,0.0,0.0,-0.003205,0.006289,0.050314,0.012579,0.0,0.025157,0.0,0.333333,0.090356,0,0
1372,10,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,138,-0.659346,-0.75184,0.940262,0.0,0.020356,550.444,4.183,0.021739,0.007246,0.011968,0.0,0.043478,0.0,0.0,0.0,0.0,0.0,0.095498,0,0
1372,11,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,72,-0.67559,-0.737277,0.940262,0.0,0.020196,520.526,0.4938,0.0,0.0,0.0,0.0,0.041667,0.013889,0.0,0.0,0.0,0.0,0.069277,0,0
1372,12,RECOVERY,ES,Europe/Madrid,14,AFTERNOON,172,-0.691513,-0.722364,0.940262,0.0,-0.012605,570.263,9.9094,0.005814,0.0,-0.011586,0.0,0.063953,0.0,0.011628,0.005814,0.0,0.066667,0.077956,0,0
1372,13,RECOVERY,ES,Europe/Madrid,15,AFTERNOON,115,-0.707107,-0.707107,0.940262,0.0,-0.017595,433.959,-43.2833,0.008696,0.008696,0.008696,0.0,0.06087,0.008696,0.017391,0.008696,0.0,0.083333,0.065543,0,0
1372,14,RECOVERY,ES,Europe/Madrid,15,AFTERNOON,126,-0.722364,-0.691513,0.940262,0.0,0.01844,600.874,15.3056,0.007937,0.0,0.001061,0.0,0.047619,0.007937,0.0,0.007937,0.0,0.111111,0.094555,0,0
1372,15,RECOVERY,ES,Europe/Madrid,15,AFTERNOON,199,-0.737277,-0.67559,0.940262,0.032206,-0.018538,517.569,41.8051,0.015075,0.0,-0.001158,0.0,0.080402,0.0,0.0,0.015075,0.0,0.136364,0.070955,0,0
1372,16,RECOVERY,ES,Europe/Madrid,15,AFTERNOON,173,-0.75184,-0.659346,0.940262,0.0,-0.010927,550.157,-25.3585,0.0,0.0,-0.003968,0.0,0.052023,0.0,0.011561,0.011561,0.0,0.153846,0.058592,0,0
1372,17,RECOVERY,ES,Europe/Madrid,15,AFTERNOON,209,-0.766044,-0.642788,0.940262,0.014573,0.008817,558.312,20.3716,0.019139,0.0,0.002032,0.0,0.052632,0.019139,0.009569,0.004785,0.0,0.045455,0.07213,0,0
1373,0,NORMAL,MX,America/Mexico_City,8,MORNING,76,0.722364,-0.691513,0.895122,0.04305,0.0,673.118,0.0,0.026316,0.013158,0.0,0.013158,0.105263,0.0,0.0,0.0,0.0,0.090909,0.090335,0,0
1373,1,NORMAL,MX,America/Mexico_City,9,MORNING,89,0.707107,-0.707107,0.895122,0.0,0.0,648.446,0.0,0.0,0.0,0.0,0.0,0.067416,0.0,0.0,0.011236,0.0,0.142857,0.073076,0,0
1373,2,NORMAL,MX,America/Mexico_City,9,MORNING,147,0.691513,-0.722364,0.895122,0.008062,0.017494,614.464,-29.327,0.020408,0.013605,-0.00273,0.0,0.061224,0.006803,0.006803,0.0,0.0,0.0,0.034124,0,0
1373,3,NORMAL,MX,America/Mexico_City,9,MORNING,101,0.67559,-0.737277,0.895122,0.030726,-0.021775,690.275,20.9144,0.019802,0.009901,0.014851,0.0,0.059406,0.0,0.0,0.019802,0.0,0.2,0.078029,0,0
1373,4,NORMAL,MX,America/Mexico_City,9,MORNING,129,0.659346,-0.75184,0.895122,0.000357,0.003852,677.418,31.477,0.007752,0.007752,-0.009255,0.007752,0.062016,0.007752,0.0,0.0,0.0,0.090909,0.072638,0,0
1373,5,NORMAL,MX,America/Mexico_City,9,MORNING,15,0.642788,-0.766044,0.895122,0.0,0.056314,720.394,15.0596,0.0,0.0,-0.014851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084885,0,0
1373,6,NORMAL,MX,America/Mexico_City,9,MORNING,90,0.625923,-0.779884,0.895122,0.015747,-0.007695,613.034,-32.1918,0.011111,0.011111,0.003359,0.0,0.077778,0.0,0.0,0.022222,0.0,0.2,0.035365,0,0
1373,7,NORMAL,MX,America/Mexico_City,9,MORNING,50,0.608761,-0.793353,0.895122,0.0,-0.0393,681.392,-19.5012,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.04,0.0,0.75,0.061055,0,0
1373,8,NORMAL,MX,America/Mexico_City,9,MORNING,96,0.59131,-0.806445,0.895122,0.011943,0.001902,614.193,0.5795,0.0,0.0,-0.011111,0.0,0.052083,0.0,0.010417,0.041667,0.0,0.4,0.082643,0,0
1373,9,NORMAL,MX,America/Mexico_City,9,MORNING,92,0.573576,-0.819152,0.895122,0.025335,-0.014318,701.608,10.108,0.0,0.0,0.0,0.0,0.065217,0.0,0.0,0.032609,0.0,0.333333,0.043991,0,0
1373,10,NORMAL,MX,America/Mexico_City,9,MORNING,78,0.55557,-0.83147,0.895122,0.0,0.023083,671.003,28.4049,0.0,0.0,0.0,0.0,0.064103,0.0,0.0,0.0,0.0,0.0,0.046466,0,0
1373,11,NORMAL,MX,America/Mexico_City,9,MORNING,91,0.5373,-0.843391,0.895122,0.077365,-0.026015,750.335,24.3635,0.0,0.0,0.0,0.010989,0.098901,0.010989,0.010989,0.032967,0.0,0.266667,0.050846,0,0
1373,12,NORMAL,MX,America/Mexico_City,9,MORNING,86,0.518773,-0.854912,0.895122,0.0,-0.009829,641.997,-14.503,0.011628,0.011628,0.011628,0.0,0.069767,0.0,0.0,0.011628,0.0,0.125,0.060302,0,0
1373,13,NORMAL,MX,America/Mexico_City,10,MORNING,99,0.5,-0.866025,0.895122,0.0,0.043052,708.749,-20.793,0.010101,0.0,0.005051,0.0,0.040404,0.010101,0.0,0.010101,0.0,0.142857,0.100498,0,0
1373,14,NORMAL,MX,America/Mexico_City,10,MORNING,106,0.480989,-0.876727,0.895122,0.002893,-0.008729,711.732,34.8674,0.028302,0.018868,0.011957,0.0,0.028302,0.009434,0.009434,0.018868,0.0,0.2,0.099623,0,0
1373,15,NORMAL,MX,America/Mexico_City,10,MORNING,113,0.461749,-0.887011,0.895122,0.0,0.009299,708.834,0.0425,0.00885,0.0,-0.000626,0.0,0.044248,0.0,0.00885,0.017699,0.0,0.222222,0.066487,0,0
1373,16,NORMAL,MX,America/Mexico_City,10,MORNING,90,0.442289,-0.896873,0.895122,0.023202,-0.010154,687.381,-12.1754,0.0,0.0,-0.023585,0.0,0.088889,0.0,0.0,0.011111,0.0,0.111111,0.0588,0,0
1373,17,NORMAL,MX,America/Mexico_City,10,MORNING,54,0.422618,-0.906308,0.895122,0.029978,-0.028658,680.327,-14.2535,0.018519,0.018519,0.014094,0.0,0.074074,0.0,0.0,0.018519,0.0,0.166667,0.079028,0,0
1374,0,NORMAL,ES,Europe/Madrid,11,MORNING,84,0.087156,-0.996195,0.887265,0.014135,0.0,489.182,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.011905,0.0,0.0,0.0,0.084833,0,0
1374,1,NORMAL,ES,Europe/Madrid,11,MORNING,42,0.065403,-0.997859,0.887265,0.0,0.0,480.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381,0.0,0.0,0.0,0.057489,0,0
1374,2,NORMAL,ES,Europe/Madrid,11,MORNING,113,0.043619,-0.999048,0.887265,0.009643,0.002246,524.578,17.698,0.0,0.0,0.0,0.00885,0.044248,0.00885,0.00885,0.026549,0.0,0.363636,0.060782,0,0
1374,3,NORMAL,ES,Europe/Madrid,11,MORNING,29,0.021815,-0.999762,0.887265,0.022724,-0.039405,456.305,-11.9237,0.0,0.0,0.0,0.0,0.034483,0.0,0.0,0.068966,0.0,0.666667,0.024823,0,0
1374,4,NORMAL,ES,Europe/Madrid,12,AFTERNOON,201,0.0,-1.0,0.887265,0.0,0.005569,464.967,-29.8055,0.00995,0.004975,0.007463,0.0,0.064677,0.0,0.0,0.024876,0.0,0.25,0.091909,0,0
1374,5,NORMAL,ES,Europe/Madrid,12,AFTERNOON,86,-0.021815,-0.999762,0.887265,0.0,0.022011,395.11,-30.5975,0.023256,0.0,0.011628,0.0,0.023256,0.0,0.0,0.023256,0.0,0.333333,0.087559,0,0
1374,6,NORMAL,ES,Europe/Madrid,12,AFTERNOON,59,-0.043619,-0.999048,0.887265,0.0,0.011359,392.959,-36.004,0.016949,0.016949,0.009486,0.0,0.050847,0.0,0.0,0.016949,0.0,0.2,0.065676,0,0
1374,7,NORMAL,ES,Europe/Madrid,12,AFTERNOON,79,-0.065403,-0.997859,0.887265,0.050543,-0.03592,437.292,21.0913,0.012658,0.012658,0.00103,0.0,0.063291,0.0,0.025316,0.025316,0.0,0.2,0.078346,0,0
1374,8,NORMAL,ES,Europe/Madrid,12,AFTERNOON,108,-0.087156,-0.996195,0.887265,0.020068,-0.02214,408.316,7.6782,0.018519,0.018519,0.001569,0.009259,0.037037,0.009259,0.009259,0.018519,0.0,0.272727,0.061707,0,0
1374,9,NORMAL,ES,Europe/Madrid,12,AFTERNOON,127,-0.108867,-0.994056,0.887265,0.008022,0.02126,503.371,33.0393,0.007874,0.0,-0.008721,0.0,0.047244,0.007874,0.007874,0.015748,0.0,0.181818,0.086915,0,0
1374,10,NORMAL,ES,Europe/Madrid,12,AFTERNOON,137,-0.130526,-0.991445,0.887265,0.0,0.014564,440.033,15.8586,0.007299,0.0,-0.014869,0.0,0.036496,0.0,0.0,0.021898,0.0,0.333333,0.106495,0,0
1374,11,NORMAL,ES,Europe/Madrid,12,AFTERNOON,111,-0.152123,-0.988362,0.887265,0.002258,0.002882,471.656,-15.8573,0.0,0.0,-0.003937,0.009009,0.045045,0.009009,0.0,0.027027,0.0,0.4,0.064551,0,0
